AVL_id,Ticket_id,Schedule_id,Bus_id,Driver_id,Route_id,Timestamp,Bus_Speed,Passenger_Count,Scheduled_Time,Actual_Time,Route_Delay,Bus_Fuel_Consumption,Bus_Behavior_Score,Day_of_Week
4738,54601,399,244,1229,70,2024-09-10 23:10:00,67.27,84,2024-09-10 23:13:00,2024-09-10 23:18:00,5,19.62,22.05,Tuesday
8633,67116,282,211,1620,31,2024-09-19 16:24:00,68.93,95,2024-09-19 16:28:00,2024-09-19 16:25:00,1437,13.81,62.02,Thursday
2776,44880,124,411,1798,61,2024-09-25 12:08:00,66.05,22,2024-09-25 12:17:00,2024-09-25 12:28:00,11,5.2,69.64,Wednesday
7955,20043,530,468,1236,74,2024-09-16 13:02:00,70.37,59,2024-09-16 13:06:00,2024-09-16 13:24:00,18,5.54,78.39,Monday
9043,29374,763,306,1150,28,2024-09-26 12:48:00,52.15,95,2024-09-26 12:53:00,2024-09-26 13:00:00,7,8.5,63.19,Thursday
3717,24023,917,455,1384,95,2024-09-28 01:18:00,65.86,13,2024-09-28 01:25:00,2024-09-28 01:24:00,1439,14.82,8.15,Saturday
1631,23454,111,304,1741,71,2024-09-27 21:19:00,54.02,85,2024-09-27 21:27:00,2024-09-27 21:35:00,8,11.35,2.73,Friday
4255,81891,621,302,1469,28,2024-09-18 21:11:00,42.65,9,2024-09-18 21:13:00,2024-09-18 21:23:00,10,18.22,20.36,Wednesday
8675,15732,802,203,1083,63,2024-09-06 15:22:00,77.98,71,2024-09-06 15:24:00,2024-09-06 15:26:00,2,7.61,13.29,Friday
9313,45018,993,80,1181,47,2024-09-20 03:21:00,40.95,22,2024-09-20 03:27:00,2024-09-20 03:41:00,14,9.79,88.23,Friday
3104,25590,812,187,1778,38,2024-09-21 17:51:00,42.57,96,2024-09-21 17:59:00,2024-09-21 17:55:00,1436,8.29,34.29,Saturday
7126,89397,115,463,1548,16,2024-09-18 15:34:00,68.21,77,2024-09-18 15:34:00,2024-09-18 15:34:00,0,9.28,58.22,Wednesday
9153,72026,252,126,1080,37,2024-09-27 21:34:00,37.24,69,2024-09-27 21:44:00,2024-09-27 21:47:00,3,12.97,33.37,Friday
4608,63137,986,275,1128,61,2024-09-26 21:01:00,75.88,3,2024-09-26 21:06:00,2024-09-26 21:16:00,10,7.43,95.25,Thursday
4469,42801,509,297,1764,13,2024-09-12 06:15:00,40.32,34,2024-09-12 06:17:00,2024-09-12 06:32:00,15,14.05,84.49,Thursday
3907,74102,372,418,1078,81,2024-09-10 08:33:00,67.37,71,2024-09-10 08:33:00,2024-09-10 08:40:00,7,19.55,1.98,Tuesday
5631,47256,649,123,1826,45,2024-09-20 09:12:00,77.53,20,2024-09-20 09:18:00,2024-09-20 09:24:00,6,11.25,72.44,Friday
6053,69313,651,335,1675,50,2024-09-02 13:00:00,38.1,17,2024-09-02 13:09:00,2024-09-02 13:28:00,19,19.82,81.12,Monday
4733,78048,802,47,1807,64,2024-09-13 18:03:00,74.17,49,2024-09-13 18:12:00,2024-09-13 18:21:00,9,6.68,59.45,Friday
3349,21694,368,371,1389,82,2024-09-15 00:29:00,56.34,41,2024-09-15 00:30:00,2024-09-15 00:48:00,18,14.49,10.58,Sunday
5686,51743,771,319,1450,75,2024-09-16 17:21:00,43.5,70,2024-09-16 17:23:00,2024-09-16 17:25:00,2,9.03,5.77,Monday
9014,42432,597,451,1451,89,2024-09-14 09:23:00,32.69,21,2024-09-14 09:30:00,2024-09-14 09:43:00,13,5.35,93.69,Saturday
3562,52549,333,442,1627,64,2024-09-26 17:21:00,47.27,1,2024-09-26 17:31:00,2024-09-26 17:32:00,1,12.58,81.91,Thursday
1018,97323,806,102,1529,66,2024-09-15 08:46:00,59.3,43,2024-09-15 08:48:00,2024-09-15 08:57:00,9,13.18,67.68,Sunday
9452,28731,129,242,1038,23,2024-09-26 15:55:00,69.83,48,2024-09-26 15:58:00,2024-09-26 16:16:00,18,12.65,24.36,Thursday
2605,76692,421,228,1595,5,2024-09-02 21:39:00,61.94,33,2024-09-02 21:41:00,2024-09-02 21:50:00,9,6.6,47.93,Monday
6832,14086,535,476,1453,51,2024-09-19 15:05:00,60.55,47,2024-09-19 15:05:00,2024-09-19 15:21:00,16,15.88,72.31,Thursday
3825,50256,975,316,1763,6,2024-09-04 18:48:00,38.38,95,2024-09-04 18:48:00,2024-09-04 18:47:00,1439,19.37,71.93,Wednesday
9794,40648,546,439,1039,63,2024-09-07 15:54:00,30.13,47,2024-09-07 16:04:00,2024-09-07 16:13:00,9,5.69,69.18,Saturday
4646,16205,488,235,1045,97,2024-09-12 03:46:00,67.62,3,2024-09-12 03:52:00,2024-09-12 03:56:00,4,10.35,78.9,Thursday
5171,71304,758,298,1546,8,2024-09-15 20:29:00,70.85,10,2024-09-15 20:38:00,2024-09-15 20:55:00,17,8.76,95.96,Sunday
3983,50451,277,486,1068,13,2024-09-01 07:13:00,33.27,15,2024-09-01 07:22:00,2024-09-01 07:30:00,8,5.5,52.25,Sunday
4791,79764,503,483,1952,23,2024-09-15 01:22:00,58.95,82,2024-09-15 01:31:00,2024-09-15 01:42:00,11,12.31,35.42,Sunday
8090,24029,746,247,1910,17,2024-09-04 16:22:00,48.52,35,2024-09-04 16:27:00,2024-09-04 16:38:00,11,11.78,47.09,Wednesday
1210,79124,416,441,1246,49,2024-09-18 05:06:00,44.6,85,2024-09-18 05:10:00,2024-09-18 05:11:00,1,8.08,77.39,Wednesday
2470,56953,731,484,1523,22,2024-09-30 08:35:00,37.5,1,2024-09-30 08:38:00,2024-09-30 08:45:00,7,9.58,37.39,Monday
9701,13897,372,406,1244,9,2024-09-26 08:53:00,34.02,48,2024-09-26 08:53:00,2024-09-26 09:13:00,20,9.38,7.39,Thursday
8486,13021,703,257,1040,82,2024-09-27 02:24:00,69.43,37,2024-09-27 02:25:00,2024-09-27 02:25:00,0,19.82,40.75,Friday
1245,16463,139,256,1960,59,2024-09-28 14:12:00,30.34,34,2024-09-28 14:15:00,2024-09-28 14:18:00,3,16.36,9.76,Saturday
7439,31417,318,110,1111,12,2024-09-12 07:20:00,73.3,4,2024-09-12 07:29:00,2024-09-12 07:37:00,8,14.64,93.73,Thursday
3408,80736,742,266,1285,44,2024-09-10 07:55:00,47.33,52,2024-09-10 08:04:00,2024-09-10 08:09:00,5,9.17,22.61,Tuesday
3642,21703,829,67,1010,37,2024-09-20 22:38:00,33.86,80,2024-09-20 22:40:00,2024-09-20 22:48:00,8,13.88,1.67,Friday
1860,21805,652,38,1524,85,2024-09-08 19:04:00,78.17,1,2024-09-08 19:10:00,2024-09-08 19:30:00,20,5.98,45.14,Sunday
6571,43655,985,80,1241,95,2024-09-29 09:23:00,52.18,44,2024-09-29 09:33:00,2024-09-29 09:47:00,14,8.13,98.34,Sunday
3719,96407,274,141,1708,40,2024-09-23 23:28:00,47.4,98,2024-09-23 23:30:00,2024-09-23 23:42:00,12,15.92,97.83,Monday
6030,86189,508,279,1234,63,2024-09-09 21:21:00,64.69,10,2024-09-09 21:24:00,2024-09-09 21:25:00,1,10.81,93.65,Monday
3609,16133,848,378,1679,99,2024-09-13 13:00:00,49.04,26,2024-09-13 13:07:00,2024-09-13 13:26:00,19,8.97,5.77,Friday
9535,96384,804,392,1433,59,2024-09-09 08:32:00,30.9,5,2024-09-09 08:42:00,2024-09-09 08:43:00,1,9.2,37.6,Monday
2193,58433,379,155,1211,42,2024-09-26 15:23:00,79.46,30,2024-09-26 15:25:00,2024-09-26 15:45:00,20,13.79,65.39,Thursday
9309,22820,878,51,1680,71,2024-09-08 10:29:00,74.18,60,2024-09-08 10:33:00,2024-09-08 10:30:00,1437,10.18,30.0,Sunday
7548,36919,737,366,1062,50,2024-09-22 10:15:00,55.05,90,2024-09-22 10:17:00,2024-09-22 10:31:00,14,11.32,14.85,Sunday
7364,70273,229,477,1595,18,2024-09-02 18:13:00,68.23,69,2024-09-02 18:20:00,2024-09-02 18:32:00,12,11.32,44.61,Monday
4166,37416,340,17,1343,91,2024-09-05 14:20:00,55.19,66,2024-09-05 14:23:00,2024-09-05 14:27:00,4,10.97,60.27,Thursday
9006,22524,176,158,1250,44,2024-09-16 03:03:00,51.96,14,2024-09-16 03:05:00,2024-09-16 03:18:00,13,7.82,48.93,Monday
8684,29724,199,494,1375,58,2024-09-05 14:08:00,48.04,44,2024-09-05 14:13:00,2024-09-05 14:28:00,15,16.62,50.3,Thursday
6213,41420,775,419,1247,96,2024-09-23 05:33:00,61.44,58,2024-09-23 05:38:00,2024-09-23 05:54:00,16,17.5,23.54,Monday
4782,51001,648,333,1637,60,2024-09-09 22:19:00,36.76,33,2024-09-09 22:21:00,2024-09-09 22:34:00,13,5.12,65.84,Monday
9196,45620,314,294,1396,97,2024-09-21 21:19:00,30.75,87,2024-09-21 21:23:00,2024-09-21 21:32:00,9,8.37,99.32,Saturday
4973,99081,363,236,1242,25,2024-09-06 18:07:00,69.68,23,2024-09-06 18:07:00,2024-09-06 18:11:00,4,17.26,59.57,Friday
5693,56108,113,499,1046,63,2024-09-19 07:13:00,68.32,60,2024-09-19 07:18:00,2024-09-19 07:17:00,1439,14.51,29.34,Thursday
5040,31846,918,109,1884,12,2024-09-07 08:03:00,71.13,68,2024-09-07 08:11:00,2024-09-07 08:31:00,20,15.41,46.36,Saturday
8792,82003,230,63,1198,49,2024-09-20 10:45:00,66.91,62,2024-09-20 10:45:00,2024-09-20 10:45:00,0,12.95,12.6,Friday
3950,17224,157,81,1667,28,2024-09-14 19:26:00,79.07,43,2024-09-14 19:31:00,2024-09-14 19:37:00,6,8.12,70.19,Saturday
2806,77222,156,14,1552,57,2024-09-04 04:35:00,72.26,30,2024-09-04 04:44:00,2024-09-04 04:57:00,13,8.64,38.4,Wednesday
6734,43681,538,430,1193,2,2024-09-16 19:04:00,53.03,8,2024-09-16 19:05:00,2024-09-16 19:15:00,10,17.53,17.55,Monday
7421,77861,823,422,1286,88,2024-09-22 10:07:00,45.18,83,2024-09-22 10:11:00,2024-09-22 10:08:00,1437,13.3,62.92,Sunday
6751,31173,110,60,1830,43,2024-09-27 16:56:00,46.49,36,2024-09-27 17:01:00,2024-09-27 17:12:00,11,14.76,74.04,Friday
5309,64559,403,222,1190,65,2024-09-25 03:15:00,55.21,64,2024-09-25 03:19:00,2024-09-25 03:29:00,10,6.15,61.16,Wednesday
9474,25528,405,102,1090,81,2024-09-14 05:58:00,52.83,2,2024-09-14 06:00:00,2024-09-14 06:16:00,16,14.08,47.86,Saturday
7488,35397,962,143,1800,55,2024-09-23 08:40:00,75.0,57,2024-09-23 08:40:00,2024-09-23 08:49:00,9,15.96,33.81,Monday
2105,15961,230,23,1930,83,2024-09-08 17:42:00,40.27,67,2024-09-08 17:45:00,2024-09-08 17:57:00,12,15.48,72.47,Sunday
3249,45400,685,468,1850,55,2024-09-17 01:35:00,32.28,68,2024-09-17 01:45:00,2024-09-17 01:40:00,1435,9.41,82.0,Tuesday
5132,83854,206,481,1295,50,2024-09-22 20:28:00,67.42,7,2024-09-22 20:35:00,2024-09-22 20:50:00,15,14.8,35.1,Sunday
6016,22595,607,197,1761,9,2024-09-15 13:53:00,73.27,89,2024-09-15 13:53:00,2024-09-15 13:56:00,3,13.13,64.3,Sunday
3758,48076,649,381,1929,93,2024-09-12 10:12:00,72.19,39,2024-09-12 10:17:00,2024-09-12 10:35:00,18,11.2,20.24,Thursday
1641,38889,477,160,1127,34,2024-09-02 19:34:00,44.62,80,2024-09-02 19:39:00,2024-09-02 19:46:00,7,10.82,19.71,Monday
7136,28534,894,81,1943,66,2024-09-16 18:46:00,32.87,85,2024-09-16 18:47:00,2024-09-16 18:52:00,5,17.98,3.76,Monday
4177,30776,224,219,1375,33,2024-09-11 09:33:00,60.42,38,2024-09-11 09:35:00,2024-09-11 09:54:00,19,16.72,64.74,Wednesday
1152,23775,339,91,1749,89,2024-09-23 01:07:00,79.21,38,2024-09-23 01:08:00,2024-09-23 01:08:00,0,5.71,57.64,Monday
3877,71194,476,188,1371,90,2024-09-30 13:29:00,33.43,55,2024-09-30 13:34:00,2024-09-30 13:53:00,19,17.51,29.26,Monday
7214,87912,366,118,1598,14,2024-09-19 05:36:00,64.13,66,2024-09-19 05:38:00,2024-09-19 05:50:00,12,15.64,62.66,Thursday
5595,21246,999,341,1847,40,2024-09-07 16:04:00,58.25,62,2024-09-07 16:09:00,2024-09-07 16:05:00,1436,8.25,12.25,Saturday
5145,93977,737,202,1350,20,2024-09-30 08:20:00,51.76,57,2024-09-30 08:29:00,2024-09-30 08:36:00,7,19.07,26.58,Monday
6469,89970,301,359,1585,18,2024-09-09 06:05:00,34.87,63,2024-09-09 06:15:00,2024-09-09 06:32:00,17,18.7,18.62,Monday
8165,89747,958,456,1196,99,2024-09-29 12:32:00,41.88,46,2024-09-29 12:38:00,2024-09-29 12:38:00,0,19.18,46.25,Sunday
8540,72183,780,158,1137,48,2024-09-20 05:50:00,52.6,100,2024-09-20 05:55:00,2024-09-20 05:52:00,1437,9.76,70.5,Friday
8622,31592,870,401,1072,62,2024-09-19 15:14:00,74.54,22,2024-09-19 15:15:00,2024-09-19 15:32:00,17,9.8,94.67,Thursday
4748,77762,797,449,1450,76,2024-09-23 21:27:00,77.3,79,2024-09-23 21:27:00,2024-09-23 21:31:00,4,14.98,33.7,Monday
4722,18005,930,116,1526,64,2024-09-02 03:03:00,66.1,2,2024-09-02 03:05:00,2024-09-02 03:08:00,3,14.67,93.49,Monday
5187,97586,841,322,1827,82,2024-09-30 11:53:00,74.58,33,2024-09-30 11:56:00,2024-09-30 11:54:00,1438,14.67,47.49,Monday
5108,55583,656,93,1666,59,2024-09-22 04:56:00,64.72,40,2024-09-22 04:58:00,2024-09-22 04:53:00,1435,18.4,33.15,Sunday
3231,74774,236,259,1218,81,2024-09-12 05:59:00,69.19,96,2024-09-12 06:08:00,2024-09-12 06:07:00,1439,10.74,59.72,Thursday
8957,41545,647,351,1366,38,2024-09-26 09:48:00,78.46,19,2024-09-26 09:49:00,2024-09-26 09:51:00,2,18.53,47.53,Thursday
4112,87080,531,150,1644,54,2024-09-12 15:27:00,56.62,96,2024-09-12 15:30:00,2024-09-12 15:37:00,7,15.46,70.89,Thursday
2226,77977,144,63,1339,30,2024-09-23 04:53:00,66.45,53,2024-09-23 05:00:00,2024-09-23 05:14:00,14,5.77,11.79,Monday
1976,28521,482,428,1936,18,2024-09-03 00:07:00,32.96,52,2024-09-03 00:17:00,2024-09-03 00:18:00,1,16.67,50.04,Tuesday
2803,10215,772,470,1744,89,2024-09-21 19:39:00,30.84,73,2024-09-21 19:40:00,2024-09-21 19:56:00,16,7.15,57.11,Saturday
2826,10382,531,230,1814,97,2024-09-09 06:41:00,51.86,26,2024-09-09 06:50:00,2024-09-09 07:01:00,11,19.11,70.27,Monday
9397,17468,558,398,1496,15,2024-09-15 18:12:00,78.4,22,2024-09-15 18:16:00,2024-09-15 18:24:00,8,18.1,56.77,Sunday
2614,11683,858,416,1105,97,2024-09-28 11:37:00,74.19,53,2024-09-28 11:45:00,2024-09-28 11:45:00,0,5.14,7.17,Saturday
2719,87953,135,34,1253,9,2024-09-23 04:28:00,60.05,12,2024-09-23 04:36:00,2024-09-23 04:50:00,14,9.11,1.55,Monday
5977,68186,640,422,1106,65,2024-09-10 17:46:00,39.7,24,2024-09-10 17:54:00,2024-09-10 18:14:00,20,17.5,42.32,Tuesday
5427,83249,126,346,1093,14,2024-09-23 23:43:00,33.77,46,2024-09-23 23:53:00,2024-09-23 23:52:00,1439,19.2,50.01,Monday
6903,83453,735,83,1662,3,2024-09-18 07:51:00,61.69,15,2024-09-18 07:53:00,2024-09-18 07:55:00,2,16.94,29.13,Wednesday
7414,62206,503,101,1652,55,2024-09-15 08:20:00,31.13,21,2024-09-15 08:23:00,2024-09-15 08:34:00,11,8.24,63.87,Sunday
3277,94329,994,16,1268,49,2024-09-16 22:57:00,74.36,67,2024-09-16 23:04:00,2024-09-16 23:11:00,7,10.85,6.13,Monday
3665,65707,207,469,1091,88,2024-09-19 18:02:00,68.41,48,2024-09-19 18:06:00,2024-09-19 18:01:00,1435,6.52,98.87,Thursday
7785,95751,872,118,1205,1,2024-09-07 16:40:00,58.51,100,2024-09-07 16:44:00,2024-09-07 16:56:00,12,14.85,76.58,Saturday
6800,33593,961,389,1943,74,2024-09-25 01:30:00,65.07,92,2024-09-25 01:33:00,2024-09-25 01:48:00,15,16.17,19.54,Wednesday
8093,17693,743,56,1424,26,2024-09-24 10:59:00,53.06,96,2024-09-24 11:07:00,2024-09-24 11:10:00,3,8.29,56.45,Tuesday
2644,65623,600,130,1409,69,2024-09-06 07:45:00,66.05,97,2024-09-06 07:50:00,2024-09-06 08:06:00,16,11.91,88.54,Friday
8202,68643,675,427,1448,13,2024-09-06 03:45:00,72.1,82,2024-09-06 03:53:00,2024-09-06 04:10:00,17,14.46,75.99,Friday
1237,42299,203,233,1200,87,2024-09-18 17:30:00,57.29,8,2024-09-18 17:40:00,2024-09-18 17:37:00,1437,9.17,45.72,Wednesday
9711,22761,223,395,1175,43,2024-09-10 03:46:00,48.37,94,2024-09-10 03:50:00,2024-09-10 03:59:00,9,6.1,20.11,Tuesday
1286,83335,627,292,1395,91,2024-09-08 03:40:00,54.99,96,2024-09-08 03:46:00,2024-09-08 03:46:00,0,8.64,7.37,Sunday
9916,94613,717,472,1068,83,2024-09-20 13:08:00,76.46,63,2024-09-20 13:08:00,2024-09-20 13:03:00,1435,8.82,68.77,Friday
6647,64319,890,189,1200,78,2024-09-09 22:50:00,52.53,34,2024-09-09 22:52:00,2024-09-09 22:52:00,0,15.45,82.54,Monday
3616,68327,857,390,1969,1,2024-09-22 18:05:00,43.83,34,2024-09-22 18:10:00,2024-09-22 18:29:00,19,12.07,70.8,Sunday
4268,42310,385,112,1779,83,2024-09-21 01:52:00,36.48,60,2024-09-21 02:01:00,2024-09-21 02:05:00,4,8.67,33.75,Saturday
3339,51696,104,342,1622,3,2024-09-21 21:54:00,39.86,3,2024-09-21 22:03:00,2024-09-21 22:04:00,1,12.31,8.21,Saturday
4706,19249,235,382,1697,50,2024-09-23 01:31:00,71.22,71,2024-09-23 01:32:00,2024-09-23 01:44:00,12,16.15,87.45,Monday
4896,62521,968,409,1524,51,2024-09-29 09:47:00,64.74,94,2024-09-29 09:49:00,2024-09-29 09:49:00,0,9.44,9.44,Sunday
7246,83025,841,36,1175,51,2024-09-05 02:06:00,52.04,76,2024-09-05 02:12:00,2024-09-05 02:20:00,8,16.98,8.34,Thursday
6114,50794,581,108,1718,97,2024-09-20 05:47:00,73.29,64,2024-09-20 05:55:00,2024-09-20 05:54:00,1439,8.02,40.16,Friday
1442,88020,758,414,1219,26,2024-09-18 20:22:00,50.7,40,2024-09-18 20:23:00,2024-09-18 20:37:00,14,5.93,4.5,Wednesday
5761,88464,573,464,1295,35,2024-09-20 11:02:00,47.0,0,2024-09-20 11:12:00,2024-09-20 11:10:00,1438,15.86,41.34,Friday
3685,18204,601,307,1509,8,2024-09-20 07:33:00,39.87,55,2024-09-20 07:40:00,2024-09-20 07:41:00,1,7.88,13.6,Friday
4865,87745,720,279,1839,93,2024-09-05 20:25:00,35.82,53,2024-09-05 20:34:00,2024-09-05 20:39:00,5,5.88,29.76,Thursday
3932,59817,912,93,1996,92,2024-09-27 19:35:00,49.44,42,2024-09-27 19:43:00,2024-09-27 20:03:00,20,5.89,6.97,Friday
2221,98589,205,284,1635,69,2024-09-17 02:32:00,31.32,70,2024-09-17 02:40:00,2024-09-17 02:53:00,13,18.93,70.22,Tuesday
8245,97533,571,358,1423,93,2024-09-03 14:28:00,46.3,96,2024-09-03 14:34:00,2024-09-03 14:52:00,18,18.63,82.18,Tuesday
1302,18064,685,319,1853,47,2024-09-09 11:10:00,43.65,28,2024-09-09 11:17:00,2024-09-09 11:12:00,1435,10.4,63.18,Monday
7061,34724,195,330,1446,74,2024-09-11 15:33:00,63.33,50,2024-09-11 15:36:00,2024-09-11 15:35:00,1439,12.55,32.0,Wednesday
3644,32310,537,430,1765,88,2024-09-21 17:45:00,61.51,13,2024-09-21 17:50:00,2024-09-21 18:04:00,14,16.54,0.28,Saturday
7601,39923,993,6,1247,43,2024-09-28 22:12:00,43.16,72,2024-09-28 22:17:00,2024-09-28 22:25:00,8,10.75,89.2,Saturday
1621,46490,895,126,1954,76,2024-09-07 03:28:00,55.1,24,2024-09-07 03:36:00,2024-09-07 03:52:00,16,13.66,32.82,Saturday
2187,36212,249,320,1354,85,2024-09-24 10:24:00,76.79,65,2024-09-24 10:31:00,2024-09-24 10:31:00,0,14.65,59.57,Tuesday
7614,70518,811,131,1326,5,2024-09-02 23:02:00,52.75,55,2024-09-02 23:12:00,2024-09-02 23:22:00,10,7.95,94.09,Monday
9936,59169,721,413,1241,56,2024-09-07 12:26:00,68.24,47,2024-09-07 12:30:00,2024-09-07 12:28:00,1438,10.21,77.72,Saturday
1790,89492,280,263,1921,52,2024-09-09 23:56:00,77.82,50,2024-09-09 23:56:00,2024-09-09 23:57:00,1,11.71,96.99,Monday
2653,23417,528,494,1887,65,2024-09-19 15:14:00,44.7,6,2024-09-19 15:23:00,2024-09-19 15:23:00,0,16.34,1.78,Thursday
6463,67924,283,312,1774,99,2024-09-14 08:07:00,30.49,24,2024-09-14 08:07:00,2024-09-14 08:24:00,17,15.3,91.42,Saturday
7716,63178,562,256,1208,21,2024-09-16 06:02:00,32.42,72,2024-09-16 06:09:00,2024-09-16 06:22:00,13,7.66,9.23,Monday
5161,11414,431,103,1472,88,2024-09-28 19:22:00,47.02,62,2024-09-28 19:32:00,2024-09-28 19:50:00,18,9.29,24.16,Saturday
9923,90331,924,222,1007,10,2024-09-13 03:53:00,53.99,23,2024-09-13 03:55:00,2024-09-13 03:57:00,2,15.02,17.35,Friday
3961,93741,548,144,1916,47,2024-09-26 19:46:00,68.48,49,2024-09-26 19:56:00,2024-09-26 20:15:00,19,11.01,18.05,Thursday
5253,36908,350,42,1463,22,2024-09-15 07:29:00,48.82,53,2024-09-15 07:30:00,2024-09-15 07:43:00,13,8.96,54.95,Sunday
4443,65455,268,318,1832,10,2024-09-21 14:45:00,68.81,95,2024-09-21 14:50:00,2024-09-21 15:06:00,16,14.86,78.35,Saturday
3170,52058,867,96,1905,67,2024-09-01 21:14:00,43.36,78,2024-09-01 21:16:00,2024-09-01 21:15:00,1439,13.95,34.64,Sunday
5754,16116,478,14,1822,63,2024-09-29 04:52:00,69.19,95,2024-09-29 04:53:00,2024-09-29 04:54:00,1,15.47,35.08,Sunday
4677,44886,311,130,1147,5,2024-09-20 11:10:00,78.9,3,2024-09-20 11:13:00,2024-09-20 11:15:00,2,13.41,97.99,Friday
1422,72484,691,372,1442,17,2024-09-04 00:00:00,44.87,77,2024-09-04 00:07:00,2024-09-04 00:20:00,13,6.28,88.65,Wednesday
4518,92065,446,498,1546,42,2024-09-06 11:34:00,77.19,34,2024-09-06 11:43:00,2024-09-06 11:58:00,15,16.36,59.94,Friday
2454,87732,655,35,1223,54,2024-09-09 22:16:00,51.06,1,2024-09-09 22:19:00,2024-09-09 22:18:00,1439,7.44,46.59,Monday
7184,35290,817,58,1935,20,2024-09-05 01:23:00,45.07,14,2024-09-05 01:26:00,2024-09-05 01:24:00,1438,6.05,89.7,Thursday
5784,45657,269,414,1134,97,2024-09-22 21:38:00,42.07,80,2024-09-22 21:38:00,2024-09-22 21:49:00,11,18.91,38.11,Sunday
4575,21777,839,450,1245,38,2024-09-17 16:18:00,36.74,43,2024-09-17 16:27:00,2024-09-17 16:24:00,1437,6.04,5.75,Tuesday
9182,63988,757,267,1516,17,2024-09-03 19:22:00,74.67,15,2024-09-03 19:30:00,2024-09-03 19:25:00,1435,19.27,3.89,Tuesday
1673,59428,315,74,1375,77,2024-09-17 11:16:00,46.02,13,2024-09-17 11:26:00,2024-09-17 11:30:00,4,5.52,36.45,Tuesday
1320,20599,292,16,1762,46,2024-09-26 07:27:00,68.91,35,2024-09-26 07:28:00,2024-09-26 07:25:00,1437,8.95,34.97,Thursday
7177,53902,148,469,1305,68,2024-09-26 15:51:00,76.44,69,2024-09-26 15:59:00,2024-09-26 16:18:00,19,19.96,60.49,Thursday
2871,67763,963,452,1870,8,2024-09-15 04:51:00,40.7,81,2024-09-15 04:55:00,2024-09-15 05:05:00,10,11.77,3.73,Sunday
7823,75487,529,500,1249,22,2024-09-20 21:21:00,73.69,80,2024-09-20 21:24:00,2024-09-20 21:37:00,13,19.09,98.35,Friday
5850,27260,686,371,1336,62,2024-09-13 09:15:00,62.71,80,2024-09-13 09:17:00,2024-09-13 09:24:00,7,12.54,32.93,Friday
5439,43732,392,29,1507,38,2024-09-30 01:53:00,79.0,60,2024-09-30 01:58:00,2024-09-30 01:56:00,1438,5.05,75.64,Monday
3428,71140,923,385,1959,43,2024-09-09 22:01:00,57.53,41,2024-09-09 22:08:00,2024-09-09 22:03:00,1435,18.41,96.53,Monday
6137,72907,960,23,1790,57,2024-09-02 05:48:00,68.47,18,2024-09-02 05:49:00,2024-09-02 06:05:00,16,18.59,54.31,Monday
2493,10001,467,482,1654,85,2024-09-25 15:16:00,46.35,92,2024-09-25 15:22:00,2024-09-25 15:35:00,13,13.61,34.74,Wednesday
7948,60725,587,189,1254,6,2024-09-27 05:37:00,76.36,67,2024-09-27 05:46:00,2024-09-27 06:04:00,18,7.89,91.59,Friday
8379,15422,332,313,1031,79,2024-09-14 00:45:00,71.04,2,2024-09-14 00:53:00,2024-09-14 01:05:00,12,12.29,56.71,Saturday
6019,79586,226,190,1346,97,2024-09-09 15:48:00,62.47,0,2024-09-09 15:56:00,2024-09-09 15:57:00,1,18.3,42.62,Monday
9298,13255,975,450,1919,24,2024-09-12 09:32:00,55.77,17,2024-09-12 09:39:00,2024-09-12 09:52:00,13,19.79,55.3,Thursday
2675,35170,315,422,1533,57,2024-09-04 20:53:00,72.43,37,2024-09-04 20:54:00,2024-09-04 20:53:00,1439,5.37,48.2,Wednesday
2969,53468,656,450,1051,32,2024-09-24 04:53:00,37.32,93,2024-09-24 04:53:00,2024-09-24 05:13:00,20,8.79,84.31,Tuesday
3329,30884,652,402,1441,50,2024-09-17 15:30:00,43.46,15,2024-09-17 15:32:00,2024-09-17 15:27:00,1435,7.29,19.41,Tuesday
8932,21354,428,32,1367,71,2024-09-23 20:46:00,50.51,14,2024-09-23 20:47:00,2024-09-23 20:53:00,6,7.3,91.22,Monday
5909,57869,119,474,1939,36,2024-09-20 05:51:00,40.74,99,2024-09-20 05:52:00,2024-09-20 06:01:00,9,18.61,16.83,Friday
5684,96128,517,75,1660,6,2024-09-17 23:29:00,57.49,3,2024-09-17 23:29:00,2024-09-17 23:37:00,8,8.55,60.96,Tuesday
1328,26535,800,364,1958,85,2024-09-10 12:03:00,62.59,58,2024-09-10 12:04:00,2024-09-10 12:02:00,1438,17.94,88.73,Tuesday
1126,19435,464,229,1715,24,2024-09-18 06:34:00,54.22,98,2024-09-18 06:41:00,2024-09-18 06:57:00,16,6.55,34.69,Wednesday
1498,30939,105,228,1198,21,2024-09-27 17:23:00,67.5,69,2024-09-27 17:25:00,2024-09-27 17:40:00,15,19.06,57.93,Friday
8479,64002,592,362,1817,25,2024-09-03 16:00:00,45.13,0,2024-09-03 16:02:00,2024-09-03 16:03:00,1,15.74,20.18,Tuesday
9970,36888,385,499,1397,27,2024-09-03 19:37:00,57.81,72,2024-09-03 19:37:00,2024-09-03 19:54:00,17,16.62,15.66,Tuesday
6900,11387,496,2,1633,72,2024-09-02 21:16:00,49.46,65,2024-09-02 21:24:00,2024-09-02 21:37:00,13,5.16,89.34,Monday
9698,44749,735,141,1971,53,2024-09-08 19:33:00,79.17,36,2024-09-08 19:35:00,2024-09-08 19:30:00,1435,18.98,32.14,Sunday
